scenario_id,scenario_type,seed,minute,data_classification,lel_ratio,h2s_ratio,co_ratio,oxygen_deficit_ratio,pressure_ratio,lel_slope,h2s_slope,co_slope,oxygen_slope,pressure_slope,gas_burden,max_sensor_ratio,mean_positive_slope,correlated_rise,ventilation_impaired,hot_work_active,confined_space_active,workers_in_zone,min_worker_distance_m,shift_handover,permit_overlap_count,isolation_active,stream_quality,hotwork_gas_interaction,worker_gas_interaction,confined_oxygen_interaction,barrier_gas_interaction,handover_permit_interaction,single_sensor_alarm,latent_risk,harmful_state,risk_within_horizon,event_minute
isolated_sensor_spike-1000,isolated_sensor_spike,1000,14,SIMULATED,0.09253211,0.16275951,0.19970416,0.10114008,0.52647941,-0.00338662,0.00896143,-0.00037148,0.00570983,-0.00796966,0.18072406,0.52647941,0.00293425,0.00058685,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98846276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01070200,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,15,SIMULATED,0.10818593,0.15718445,0.19693976,0.07804816,0.52021214,0.00633226,0.00788626,-0.00398183,-0.00592990,-0.00560872,0.17956239,0.52021214,0.00284370,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98150200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.02682800,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,16,SIMULATED,0.11843397,0.17647208,0.18517886,0.07946424,0.51378408,0.00591685,0.01145935,-0.00660911,-0.00267534,-0.00562955,0.18442329,0.51378408,0.00347524,0.00069505,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98474285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00893100,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,17,SIMULATED,0.10483222,0.15643049,0.20267735,0.06407275,0.52837274,0.00410004,-0.00210967,0.00099107,-0.01235578,0.00063111,0.17809931,0.52837274,0.00114444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98427861,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.02159000,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,18,SIMULATED,0.09919946,0.16727352,0.20529875,0.07730294,0.51846456,-0.00299549,0.00336302,0.00278633,-0.00024840,-0.00058253,0.18008200,0.51846456,0.00122987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99061907,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.02773900,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,19,SIMULATED,0.10413954,0.16304202,0.20133797,0.08560080,0.53488558,-0.00476481,-0.00447669,0.00538637,0.00204552,0.00703383,0.18331713,0.53488558,0.00289314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98973897,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01156300,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,20,SIMULATED,0.11881188,0.16321241,0.20291634,0.10156131,0.53163371,0.00465989,0.00226064,0.00007966,0.01249619,0.00108699,0.19049733,0.53163371,0.00411667,0.00082333,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98837975,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01609500,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,21,SIMULATED,0.10120545,0.15144897,0.18384904,0.08813947,0.54123591,0.00066866,-0.00527485,-0.00714990,0.00361218,0.00759045,0.17784797,0.54123591,0.00237426,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98653747,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00590900,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,22,SIMULATED,0.10586715,0.17137230,0.19383569,0.08372864,0.53560950,0.00057587,0.00277676,-0.00250076,-0.00062406,0.00024131,0.18413954,0.53560950,0.00071879,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98518814,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00380600,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,23,SIMULATED,0.10746745,0.17126135,0.17093830,0.09724456,0.53462891,-0.00378148,0.00268298,-0.01065935,-0.00143892,0.00099840,0.18255057,0.53462891,0.00073628,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98445635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01057200,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,24,SIMULATED,0.09427705,0.16336393,0.17886710,0.08162543,0.54664598,-0.00230947,0.00397165,-0.00166065,-0.00217135,0.00180336,0.17696238,0.54664598,0.00115500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98200612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01530500,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,25,SIMULATED,0.11276344,0.16249927,0.17795731,0.07476427,0.54984432,0.00229877,-0.00295768,-0.00529279,-0.00298812,0.00474494,0.18181006,0.54984432,0.00140874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98127703,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.03303200,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,26,SIMULATED,0.11512531,0.15474182,0.20433979,0.05486327,0.54041207,0.00255262,-0.00550651,0.01113383,-0.01412709,0.00192772,0.18129204,0.54041207,0.00312283,0.00062457,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98059413,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00655000,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,27,SIMULATED,0.11657311,0.15648039,0.19290244,0.04640081,0.52905126,0.00743202,-0.00229451,0.00467844,-0.01174154,-0.00586491,0.17736180,0.52905126,0.00242209,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.97564124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00177800,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,28,SIMULATED,0.12463024,0.13839060,0.18882435,0.03990003,0.53778949,0.00395560,-0.00803622,0.00362235,-0.01162141,-0.00401828,0.17523474,0.53778949,0.00151559,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.97904547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01861800,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,29,SIMULATED,0.12750585,0.12942596,0.23225430,0.05213535,0.54127965,0.00412684,-0.00843862,0.00930483,-0.00090931,0.00028919,0.18437657,0.54127965,0.00274417,0.00054883,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98253987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00260200,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,30,SIMULATED,0.11743735,0.13851892,0.41259744,0.04956696,0.54240911,0.00028808,-0.00598716,0.07323167,0.00105538,0.00445261,0.21534146,0.54240911,0.01580555,0.00316111,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98446444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01586400,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,31,SIMULATED,0.12474443,0.13363635,0.89171099,0.05974355,0.54384690,0.00003806,-0.00158475,0.23429555,0.00661451,0.00201914,0.30464679,0.89171099,0.04859345,0.00971869,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98589004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00443700,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,32,SIMULATED,0.11356538,0.14065733,1.21885577,0.06547454,0.53643724,-0.00464682,0.00374379,0.32886716,0.00444640,-0.00161414,0.36152797,1.21885577,0.06741147,0.01348229,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99507086,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1,0.01007400,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,33,SIMULATED,0.09053860,0.14253696,0.91209370,0.05127672,0.52437976,-0.00896625,0.00133935,0.16649875,0.00056992,-0.00600978,0.29563720,0.91209370,0.03368160,0.00673632,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99127876,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01100900,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,34,SIMULATED,0.10399126,0.14293144,0.42058933,0.06426472,0.52740655,-0.00691772,0.00309836,-0.15704056,0.00150706,-0.00548012,0.21399934,0.52740655,0.00092108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99238942,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00718500,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,35,SIMULATED,0.09115501,0.14290858,0.22890347,0.05780371,0.51033400,-0.00747012,0.00075042,-0.32998410,-0.00255694,-0.00870108,0.17230079,0.51033400,0.00015008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98497888,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01806900,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,36,SIMULATED,0.09206473,0.14483754,0.18506046,0.07644324,0.51872594,0.00050871,0.00076686,-0.24234441,0.00838884,-0.00188460,0.16911389,0.51872594,0.00193288,0.00038658,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98389112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.03819600,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,37,SIMULATED,0.10120793,0.13738254,0.19686439,0.07545012,0.50829885,-0.00092778,-0.00184963,-0.07457498,0.00372846,-0.00636923,0.17111417,0.50829885,0.00074569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99039850,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00172700,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,38,SIMULATED,0.10295428,0.13932377,0.19629063,0.07657550,0.52014869,0.00393309,-0.00119494,-0.01087095,0.00625726,0.00327156,0.17359883,0.52014869,0.00269238,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99405562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00268400,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,39,SIMULATED,0.10941289,0.13498268,0.20084582,0.06459403,0.50548847,0.00578272,-0.00328495,0.00526179,-0.00394974,-0.00441249,0.17185422,0.50548847,0.00220890,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99452024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00359500,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,40,SIMULATED,0.10263718,0.13091674,0.20351005,0.05018240,0.51939493,0.00047642,-0.00215527,0.00221522,-0.00842257,0.00369869,0.16863397,0.51939493,0.00127807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98903444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00066600,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,41,SIMULATED,0.10393768,0.13221962,0.21593001,0.05727585,0.52402026,0.00032780,-0.00236805,0.00654646,-0.00643322,0.00129053,0.17326234,0.52402026,0.00163296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98801970,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00090300,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,42,SIMULATED,0.10025316,0.14930321,0.23021636,0.06039621,0.52734026,-0.00305324,0.00477351,0.00979018,-0.00139927,0.00728393,0.17931088,0.52734026,0.00436952,0.00087390,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99365815,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00381600,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,43,SIMULATED,0.10386953,0.14386780,0.22292335,0.04868081,0.54012439,0.00041078,0.00431702,0.00647110,-0.00050053,0.00690982,0.17761923,0.54012439,0.00362174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99092660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00747500,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,44,SIMULATED,0.12053107,0.14322279,0.22596470,0.04551185,0.52939922,0.00553113,0.00366772,0.00334490,-0.00392133,0.00179298,0.18156241,0.52939922,0.00286735,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99219230,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00540700,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,45,SIMULATED,0.10185494,0.14877429,0.23544141,0.05295941,0.53321336,0.00053393,-0.00017631,0.00174169,-0.00247893,0.00195770,0.18016249,0.53321336,0.00084666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98817906,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00832400,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,46,SIMULATED,0.09993627,0.16401357,0.21001806,0.05070011,0.54135129,-0.00131109,0.00671526,-0.00430176,0.00067310,0.00040897,0.17894002,0.54135129,0.00155946,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98688955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.03807200,0,0,-1
isolated_sensor_spike-1000,isolated_sensor_spike,1000,47,SIMULATED,0.10539819,0.17213493,0.20422728,0.05657113,0.53266183,-0.00504430,0.00963738,-0.00724581,0.00368643,0.00108754,0.18132882,0.53266183,0.00288227,0.00057645,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99048885,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01119000,0,0,-1
process_drift-1000,process_drift,1000,0,SIMULATED,0.11040656,0.14458924,0.20412001,0.07757921,0.55688586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18312031,0.55688586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00213300,0,0,30
process_drift-1000,process_drift,1000,1,SIMULATED,0.11145054,0.14986248,0.20032434,0.07824776,0.54107426,0.00052199,0.00263662,-0.00189784,0.00033427,-0.00790580,0.18214085,0.54107426,0.00069858,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98838350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00591400,0,0,30
process_drift-1000,process_drift,1000,2,SIMULATED,0.12721970,0.13082694,0.21638095,0.07356610,0.54528372,0.00560438,-0.00458743,0.00408698,-0.00133771,-0.00386738,0.18564542,0.54528372,0.00193827,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98053895,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01471000,0,0,30
process_drift-1000,process_drift,1000,3,SIMULATED,0.11250748,0.15895296,0.21035625,0.06846803,0.53902801,0.00070031,0.00478791,0.00207875,-0.00303706,-0.00595262,0.18447442,0.53902801,0.00151339,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98790107,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.03794300,0,0,30
process_drift-1000,process_drift,1000,4,SIMULATED,0.12506601,0.15902018,0.21097270,0.07819972,0.54731076,0.00453849,0.00305256,0.00354945,-0.00001601,0.00207883,0.19116989,0.54731076,0.00264387,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99557529,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01025600,0,0,30
process_drift-1000,process_drift,1000,5,SIMULATED,0.13036081,0.17249558,0.22407614,0.08564186,0.53558472,0.00104704,0.01388955,0.00256506,0.00402526,-0.00323300,0.19797106,0.53558472,0.00430538,0.00086108,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99089036,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00153700,0,0,30
process_drift-1000,process_drift,1000,6,SIMULATED,0.14182124,0.17545264,0.22903599,0.08262099,0.54196396,0.00977125,0.00549989,0.00622658,0.00471765,0.00097865,0.20346389,0.54196396,0.00543881,0.00108776,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98655078,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00113000,0,0,30
process_drift-1000,process_drift,1000,7,SIMULATED,0.14316894,0.19406138,0.24412121,0.11113623,0.55748513,0.00603431,0.01168040,0.01104950,0.01097884,0.00339146,0.21712939,0.55748513,0.00862690,0.00517614,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98632221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.02199800,0,0,30
process_drift-1000,process_drift,1000,8,SIMULATED,0.15335279,0.20665373,0.24246021,0.13754498,0.56151368,0.00766400,0.01138605,0.00612802,0.01730104,0.00864299,0.22756839,0.56151368,0.01022442,0.00613465,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.97973403,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01871900,0,0,30
process_drift-1000,process_drift,1000,9,SIMULATED,0.15870465,0.21106911,0.23947990,0.12890088,0.57743658,0.00562780,0.01187216,0.00348130,0.01542663,0.01182421,0.23024361,0.57743658,0.00964642,0.00578785,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.97614417,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00138200,0,0,30
process_drift-1000,process_drift,1000,10,SIMULATED,0.16748365,0.21989887,0.25147151,0.11740199,0.58634544,0.00810490,0.00861250,0.00245010,0.00208859,0.00962010,0.23638316,0.58634544,0.00617524,0.00370514,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98177224,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00983700,0,0,30
process_drift-1000,process_drift,1000,11,SIMULATED,0.18360418,0.24791458,0.27654425,0.12674791,0.58573757,0.01008379,0.01375362,0.01136135,-0.00359903,0.00807463,0.25364068,0.58573757,0.00865468,0.00692374,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98483687,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00693700,0,0,30
process_drift-1000,process_drift,1000,12,SIMULATED,0.20016410,0.27780862,0.29523014,0.15449170,0.62147872,0.01381981,0.02224650,0.01858341,0.00853027,0.01468071,0.27760795,0.62147872,0.01557214,0.01557214,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.97797871,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01027700,0,0,30
process_drift-1000,process_drift,1000,13,SIMULATED,0.24874345,0.28771609,0.31430378,0.18651062,0.64073743,0.02708660,0.02260574,0.02094409,0.02303621,0.01813067,0.30620032,0.64073743,0.02236066,0.02236066,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98932895,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.01180800,0,0,30
process_drift-1000,process_drift,1000,14,SIMULATED,0.28678025,0.29841233,0.35024021,0.21096252,0.66608996,0.03439202,0.01683258,0.02456532,0.02807154,0.02678413,0.33414843,0.66608996,0.02612912,0.02612912,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.99046979,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.01283700,0,0,30
process_drift-1000,process_drift,1000,15,SIMULATED,0.33822785,0.34230231,0.37828595,0.24020465,0.69921234,0.04602125,0.02149790,0.02768527,0.02857098,0.02591121,0.37396911,0.69921234,0.02993732,0.02993732,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.97856607,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.03406000,0,0,30
process_drift-1000,process_drift,1000,16,SIMULATED,0.38115484,0.39711241,0.42043904,0.27153835,0.74042292,0.04413713,0.03646544,0.03537842,0.02834258,0.03322850,0.41731019,0.74042292,0.03551041,0.03551041,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.97737544,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.00557300,0,0,30
process_drift-1000,process_drift,1000,17,SIMULATED,0.40622978,0.43344041,0.45473209,0.29764909,0.76987011,0.03981651,0.04500936,0.03483063,0.02889552,0.03459338,0.44721046,0.76987011,0.03662908,0.03662908,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.97596386,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,0.00023700,0,0,30
process_drift-1000,process_drift,1000,18,SIMULATED,0.46230634,0.49708098,0.49355707,0.34151131,0.79533603,0.04135950,0.05159289,0.03842371,0.03376889,0.03204123,0.49621825,0.79533603,0.03943724,0.03943724,0.00000000,0.00000000,0.00000000,0.00000000,120.00000000,0.00000000,0.00000000,0.00000000,0.98361684,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,-0.02043500,0,1,30
